SKU,qty,price,regular_price
22001400666,1,7800,11000
22001400670,3,6300,8900
22001400671,1,7100,10000
22001400672,1,6200,8800
22001400673,1,6400,9100
22001400674,1,6700,9500
22001400675,1,6700,9500
22001400676,3,6700,9500
22001400677,4,6700,9500
22001400678,3,6700,9500
22001400701,1,14000,19900
22001400702,1,14700,20900
22001400711,1,12600,17990
22001400720,1,22400,31900
22001400721,1,14700,20900
22001400732,5,8200,11600
22001400733,3,7800,11000
22001400735,8,5500,7800
22001400736,1,12400,17600
22001400737,1,13900,19800
22001400738,7,6300,8900
22001400746,9,3200,4500
22001400747,2,26300,37500
22001400748,3,11900,16990
22001400749,2,14000,19900
22001400751,3,33200,47400
22001400752,4,16300,23200
22001400753,3,25500,36400
22001400754,4,14000,19900
22001400755,4,21700,30900
22001400756,4,14000,19900
22001400757,4,11600,16500
22001400758,4,12400,17700
22001400760,4,16300,23200
22001400761,3,13200,18800
22001400762,4,6300,8900
22001400763,3,13100,18600
22001400764,8,7800,11100
22001400765,3,14800,21000
22001500037,3,16300,23200
22001500038,2,20100,28700
22001600005,7,3100,4400
22001800073,3,18600,26500
22001800074,3,18600,26500
22001800075,3,18600,26500
22001800076,1,28600,40800
22002000095,1,10100,14400
22002000105,2,7000,9900
22002000106,2,7000,9900
22002000130,1,40900,58300
22002000141,1,10100,14400
22002000143,1,10900,15500
22002000144,1,26300,37500
22002000145,1,36300,51800
22002000146,2,16300,23200
22002000147,1,16300,23200
22002000148,1,35000,49990
22002000149,1,26300,37500
22002000150,1,38600,55100
22002000151,1,15500,22100
22002000152,7,3200,4500
22002000153,4,5100,7200
22002000154,4,5100,7200
22002000155,4,5100,7200
22002000156,1,25500,36400
22002000157,4,15500,22100
22002000159,1,34800,49600
22002200014,6,9600,13600
22002200015,2,24700,35200
22002200017,1,23200,33000
22002300004,1,29300,41800
47001100044,1,5700,8000
47001100045,5,5700,8000
47001100046,8,5700,8000
47001100047,8,4900,6900
23000500004,1,,104420
23000500028,2,,14930
23000500037,30,,5220
23000500047,2,,47710
23000500068,4,,38600
23000500069,6,,52540
23000500078,7,,5100
23000500090,6,,5340
23000500096,1,,52300
23000500101,6,,13400
23000500103,2,,20750
23000500104,4,,26700
25000200008,20,,8100
40000300037,3,,58040
40000300038,25,,8170
40000300039,25,,12000
3000300039,1,,16900
3000300103,1,,14000
3000300104,1,,14990
3000300105,1,,19500
3000300137,1,,20000
3000300140,1,,16990
3000300143,1,,20500
3000300144,1,,15000
3000300148,1,,49990
3000300149,1,,36990
3000300150,1,,35000
3000300151,1,,55900
3000300152,1,,61990
3000300153,1,,68990
3000300154,1,,119990
3000300155,1,,51990
3000300156,1,,56500
3000300157,1,,63000
3000300158,1,,48900
3000300159,1,,67500
3000300170,1,,21900
3000300171,1,,25990
3000300176,1,,5000
3000300195,1,,12500
5000900522,1,,69900
5000900616,1,,59900
5000900617,1,,69990
5000900619,1,,49990
5000900640,1,,89990
5000900641,1,,89990
5000900647,1,,139990
5000900678,1,,29990
5000900690,1,,90000
5000900692,1,,34990
5000900694,2,,89990
5000900718,1,,229900
5000900720,1,,24990
5000900737,4,,16990
5000900738,1,,14990
5000900741,1,,22990
5000900745,1,,59990
5000900746,1,,19990
5000900748,7,,6990
5000900750,1,,29990
5000900751,1,,39990
5000900752,1,,49990
5000900758,1,,14990
5000900761,1,,19990
5000900764,1,,39990
5000900771,1,,44900
5000900772,1,,39990
5000900773,1,,44990
5000900775,1,,69990
5000900777,1,,29990
5000900778,1,,29990
5000900781,1,,149990
5000900782,1,,69990
5000900783,1,,99990
5000900784,1,,489990
5000900785,1,,149990
5000900789,1,,29990
5000900811,1,,99990
5000900812,1,,126990
5000900813,2,,39990
5000900814,5,,69990
5000900815,1,,44990
5000900817,1,,14990
5000900819,1,,69990
5000900821,1,,139990
5000900823,1,,149990
5000900824,1,,69990
5000900825,1,,69990
5000900826,1,,69990
5000900827,1,,7990
5000900830,1,,136990
5000900831,1,,39990
5000900832,1,,69990
5000900833,1,,69990
5000900838,1,,139990
5000900839,1,,159990
5000900840,1,,49990
5000900841,1,,149990
5000900842,1,,29990
5000900843,1,,79990
5000900844,1,,69990
5000900845,1,,44990
3000100281,27,1200,1700
3000100282,8,4200,5900
3000100284,2,8400,11900
3000300206,1,34400,49000
3000300207,3,47900,68400
3000300208,4,7700,10900
3000300209,36,6000,8500
3000300210,3,6100,8700
3000300211,20,7700,10900
3000500574,11,5000,7000
3000600363,13,2300,3200
3000800384,1,36500,52000
3000800385,10,17400,24800
3000800386,9,17400,24800
3000800388,5,36500,52000
3000800391,1,493700,705200
3001200370,9,6000,8500
3001200371,3,15000,21400
3001200373,22,2300,3200
3001200374,4,4600,6500
3001200375,3,7000,9900
3001200376,40,2800,3900
3001200377,25,3400,4800
3001200378,12,3100,4400
3001200381,15,3400,4800
3001200382,41,2200,3000
3001200383,1,19900,28300
8000100505,3,11500,16400
8000100507,1,17900,25500
9001401051,6,800,1000
47001000095,8,3900,5500
47001200208,4,4600,6500
47001200209,4,4600,6500
15000900642,1,,59600
15000900643,1,,60600
15000900656,1,,61300
15000900657,1,,63000
15000900661,5,,48100
64000100004,1,,562300
64000100033,1,,413600
64000100034,1,,332100
64000100040,1,,176200
64000100041,1,,110000
64000200031,3,,173600
64000200032,1,,334600
64000200034,1,,536800
64000300020,1,,51900
64000300021,1,,49700
64000300022,6,,46600
47000700008,1,,279990
47000700017,1,,212990
47000700018,5,,116990
47000700019,4,,139990
47000700035,1,,315990
47000700042,1,,154990
47000700043,1,,119990
47000700046,1,,169900
40001500001,14,,223220
13000500013,1,,59260
13000600041,1,,8970
13000800029,1,,4690
13000800050,54,,3910
40000300002,181,,19820
53000100010,57,,720
53000200001,1545,,620
53000200002,293,,440
71000100032,162,,570
9001700146,1,,416400
9001700179,1,,327500
9001700204,1,,176700
9001700223,2,,372000
9001700224,1,,395600
9001700225,1,,417300
9001700229,1,,371950
9001700231,1,,579270
9001700232,4,,144600
15000300004,416,,13260
15000300010,123,,30470
42000900005,1,,66500
42000900006,1,,68350
42000900007,1,,70150
42000900008,1,,85550
42000900009,1,,88200
42000900010,1,,91050
42000900016,1,,80500
42000900017,1,,87300
42000900018,1,,88800
42000900040,1,,89100
42000900041,1,,92000
42000900042,1,,93900
42000900043,1,,96800
47000500011,1,,249990
47000700004,1,,166990
47000700006,1,,199990
47000700007,1,,279990
47000700012,1,,319990
32000100081,8,,84900
32000100085,1,,187780
31002100001,1,,40950
31002100002,1,,54900
31002100003,6,,72550
9001700217,1,,264800
9001500244,1,,22500
9001500245,1,,18600
9001500246,1,,20800
9001500247,1,,20800
9001500249,1,,24900
9001500250,1,,53200
9001500251,5,,47100
9001500252,2,,38600
9001500253,1,,20800
9001500254,1,,5850
31000500065,26,,27400
31000500066,49,,27400
31000500067,33,,25200
31000500068,27,,27400
23000600124,2,,2650
23000600141,4,,12100
23000600142,5,,12450
23000600155,4,,8840
23000600215,1,,18900
23000600217,6,,3160
23000600261,2,,42800
23000600264,1,,126700
23000600267,4,,37930
23000600322,2,,18430
23000600335,1,,17920
23000600336,1,,17920
23000600337,3,,15920
23000600338,6,,4260
23000600342,1,,3020
23000600343,4,,3120
23000600344,15,,3570
23000600347,2,,254420
23000600384,1,,17920
23000600393,6,,3550
23000600403,2,,29500
23000600420,4,,3500
23000600421,5,,5550
23000600487,3,,36650
5000400217,1,,999000
5000400332,1,,919990
5000400418,1,,877750
5000400419,1,,877750
5000400380,1,,159900
5000900367,1,,18900
5000900644,1,,18900
5000900765,4,,27900
5000900766,1,,43990
5000400421,1,,499900
5001100155,1,,442990
5001100156,1,,462990
5001300329,1,,436990
5001400033,1,269990,304990
9001700226,1,,25600
5001300042,1,,209990
5001300208,1,,169990
5001300297,1,,289990
5001300299,1,,159990
5001300321,1,,239990
5000500080,1,102990,122990
5000800252,1,269990,314990
5001300328,1,,379990
5000900851,1,,109990
3001400020,1,,16990
3001400024,1,,16990
3001400075,1,,14500
3001400113,1,,14900
4000100280,1,,379900
4000100295,1,,439900
4000100318,1,,869990
4000100338,1,,659900
4000100339,1,,729900
4000100371,1,,219990
4000100372,1,,219990
4000200135,1,,589900
4000200150,1,,649900
4000200152,1,,1499900
4000200154,1,,649900
4000200157,1,,569900
4000200159,1,,1939900
4000200161,1,,2099900
4000200166,1,,199900
4000300045,1,,369990
4000300100,1,,269990
4000300103,1,,129900
4000300109,1,,199990
4000300111,1,,1179900
4000300112,1,,899900
4000300123,1,,259990
4000300124,1,,299900
4000300125,1,,269990
4000300126,1,,234900
4000300127,1,,234900
4000300129,1,,259990
4000400053,1,,164900
4000400056,1,,269900
4000400057,1,,134900
4000400058,1,,134900
4000400068,1,,429900
4000500120,1,,229990
4000500137,1,,159900
4000500138,1,,104990
4000500142,1,,269990
4000600006,1,,439990
4000600064,1,,124900
4000600066,1,,154000
4000600070,1,,109990
8000200048,1,,34900
8000200049,1,,124900
8000200079,1,,99900
8000200215,1,,169900
8000200217,1,,84900
8000200218,1,,89900
8000200222,1,,64900
8000200223,1,,64900
8000200226,1,,69900
8000200227,1,,69900
8000200229,1,,84900
8000900146,1,,31990
22000700051,1,,26990
22000700095,1,,14900
22000700103,1,,23990
22000700106,1,,88990
22000800212,1,,12990
22000800214,1,,29990
22000800216,1,,12990
22000900197,1,,6490
22000900221,1,,2900
22001300403,1,,629990
22001400541,1,,29990
22001400542,1,,29990
22001400543,1,,29990
22001400544,1,,36990
22002000093,1,,2990
43000100038,1,,109900
43000100048,1,,89990
43000100055,1,,114900
43000100064,1,,89900
43000100065,1,,109900
43000100067,1,,114900
43000200021,1,,210000
43000200031,1,,129990
43000200064,1,,199990
43000400073,1,,38990
43000400101,1,,24900
43000400102,1,,40500
45000100093,1,,27990
45000100202,1,,22900
45000100203,1,,17990
45000100204,1,,14900
45000100205,1,,16900
45000100206,1,,25990
45000100207,1,,13900
45000100209,1,,32990
45000100210,1,,22800
45000100211,1,,34900
45000100212,1,,26990
45000100213,1,,22990
45000100214,1,,24900
45000100232,1,,27990
45000200420,1,,77900
45000200421,1,,36600
45000200422,1,,24990
45000200425,1,,44900
45000200426,1,,59900
45000200427,1,,32990
45000200428,1,,44990
45000200429,1,,29900
45000200430,1,,44900
45000200431,1,,48990
45000200432,1,,72900
45000200433,1,,27990
45000200434,1,,22990
45000200435,1,,79900
45000200436,1,,14990
45000200439,1,,69990
45000200440,1,,58990
45000200442,1,,39900
45000200443,1,,36990
45000200444,1,,39900
45000200445,1,,124990
45000200446,1,,69900
45000200448,1,,26990
45000200449,1,,26900
45000200450,1,,54990
45000200452,1,,33900
45000200453,1,,33900
45000200524,1,,48990
45000200525,1,,46990
45000200526,1,,17990
45000200528,1,,19990
45000200529,1,,102990
45000200530,1,,39990
45000400108,1,,34990
45000400109,1,,43990
45000400110,1,,34900
45000600093,1,,19990
45000600094,1,,39990
45000600095,1,,19900
5000400005,1,,15990
5000400416,1,,64990
5000400420,2,,52900
5000900836,2,,9990
5000900837,1,,35990
5001400038,1,,299990
5000400112,1,,24900
5000400123,1,,36990
5000900708,5,39990,45900
5000900852,1,,27990
5000900854,1,,29990
5000900855,1,,64990
5000900856,1,,29990
3000200022,1,,22900
3000200071,2,,21400
3000200072,3,,5900
3000200073,4,,17990
3000200141,1,,6300
3000200235,1,,31900
3000200236,4,,18900
3000200272,1,,53900
3000200302,1,,56900
3000200333,1,,49900
3000200358,1,,51900
3000200371,1,,64900
3000200400,4,,19990
3000200402,1,,12990
3000200500,9,,16500
3000200501,1,,59990
3000600005,1,,16900
3000600006,1,,14500
3000600021,3,,14100
3000600035,1,,990
3000600036,5,,7000
3000600037,1,,9700
3000600040,8,,590
3000600046,1,,9900
3000600050,1,,6700
3000600068,1,,32900
3000600079,1,,18200
3000600083,1,,23200
3000600085,1,,13550
3000600095,1,,7900
3000600096,29,,3500
3000600116,7,,22400
3000600129,1,,23500
3000600145,7,,10500
3000600147,1,,3990
3000600177,1,,6500
3000600181,6,,2700
3000600236,1,,15990
3000600245,1,,5400
3000600253,1,,6780
3000600288,21,,1350
3000600293,1,,15990
3000600294,1,,10200
3000600298,10,,12700
3000600310,5,,5800
3000600319,7,,2200
3000600322,3,,14000
3000600333,1,,5800
3000600334,2,,5300
3000600336,1,,2500
3000600344,5,,16900
3000600346,2,,16900
3000600347,1,,16900
3000600348,1,,12500
3001000067,1,,15900
3001300020,1,,56500
3001300025,1,,37000
3001300085,1,,72900
3001300094,1,,10990
3001300124,1,,23900
3001300128,1,,22990
3001300149,1,,37000
3001300234,1,,104900
3001300290,1,,34900
3001300352,1,,4500
3001300354,1,,23900
3001300355,1,,25900
3001300356,1,,99990
3001600002,5,,16400
3001600067,1,,4400
3001600103,3,,14800
3001600105,5,,7000
3001600122,2,,11500
3001600142,2,,7990
3001600187,5,,7500
3001600196,1,,3700
3001600249,3,,16000
3001600270,1,,13490
3001600342,1,,15990
3001600375,1,,8900
3001600393,1,,5600
5000400061,1,,59990
5000400131,1,,159990
5000400411,1,,199990
5000400412,2,,189990
5000800226,1,799990,869900
5000800227,1,,1199900
5000800235,1,,1369990
5001000030,1,,109900
5001100134,1,,589900
5001100135,1,,668000
5001100136,1,,769900
5001400034,1,,269990
5001400035,1,,659900
9001700013,1,,599990
9001700015,1,,789990
3000100242,1,199990,364900
3000400110,1,,83990
5000900085,1,,128000
5000900107,5,,29990
5000900186,1,,319900
5000900620,1,,419000
5000900651,1,,289990
5000900834,1,,86990
5001300147,1,,1499900
5001300233,1,,719900
5001300239,1,,1949900
5001300248,1,,1649990
5001300290,1,,1099900
5001300326,1,,669990
9000300092,17,,50400
9000300093,15,,54400
9000300094,18,,56700
9000300095,16,,56700
9000300096,11,,60700
9000300097,14,,76300
3001100049,3,14990,20990
5000200100,1,85990,119990
5000200101,1,129990,179990
5000900861,1,159990,239990
5000900862,1,126990,189990
5000900863,1,106990,159990
5000900864,1,139990,199990
7000600176,37,,37100
7000600177,39,,37100
7000600178,50,,37100
7000600179,46,,37100
7000600173,62,,36000
7000600174,56,,36000
7000600175,61,,36000
9000300075,6,,114700
9000300076,3,,229400
9000300077,12,,87200
9000300078,6,,87200
9000300079,9,,60400
9000300080,8,,60400
9000300081,12,,60400
9000300082,10,,69000
9000300083,15,,43600
9000300084,10,,64700
9000300085,5,,114700
9000300086,4,,229400
9000300087,9,,64700
9000300088,9,,96300
9000300089,15,,30200
9000300090,6,,32400
7000302106,1,24600,30690
3000500582,14,4200,5990
3000500583,14,3800,5300
3000500584,14,4200,5990
3000500585,14,3800,5300
3000500586,9,4900,6990
3000500587,9,5100,7200
3000500588,9,4900,6990
3000500589,14,3900,5500
3000500590,2,44100,62990
3000800408,2,63000,89990
3000800409,1,87500,124990
3000800410,1,161000,229990
3001700961,24,5300,7500
3001700962,24,4400,6200
4000100385,1,105000,149990
4000100386,1,123200,175990
8000100522,6,14000,19990
8000100523,2,13300,18990
8000100525,2,14000,19990
8000100526,4,8400,11990
8000100527,1,18200,25990
8000100528,1,18200,25990
8000100529,1,26000,37000
8000100530,12,4600,6500
8000200256,2,23100,32990
8000200257,2,23100,32990
8000200258,1,23200,33000
8000200259,1,41300,58990
8000200260,1,35000,49990
8000200261,1,57500,82000
8000200262,1,54700,78000
8000200263,1,54700,78000
8000200264,2,21700,30990
8000200265,2,21700,30990
8000200266,1,87500,124990
8000200267,1,49000,69900
8000200268,1,49000,69900
8000200269,1,49000,69900
8000200270,1,49000,69900
8000200271,1,49000,69900
8000200272,1,49000,69900
8000300213,28,2300,3200
8000300214,2,30800,43990
8000300215,4,14000,19990
8000300216,4,13300,18990
8000300217,2,13300,18990
8000300218,7,6700,9500
8000300219,4,8400,11990
8000300220,7,5700,8000
8000500097,2,31500,44990
8000500098,4,16100,22990
8000700262,9,6300,8990
8000700263,9,4900,6990
8000700264,7,6000,8500
8000700265,7,5600,7990
8000700266,7,5700,8000
8000700267,21,2800,3990
8000700268,9,4200,5990
8000700269,14,2500,3500
8000700270,19,2500,3500
8000700271,14,3200,4500
8000700272,14,3200,4500
8000700273,4,12300,17500
8000700274,4,21000,29990
8000700275,14,3500,4990
8000700276,9,3500,4990
8001000520,4,23100,32990
8001000521,4,23100,32990
8001000522,4,31500,44990
8001000523,15,1800,2500
8001000524,8,5600,7990
8001000525,1,42000,59990
8001000526,1,123200,175990
8001000527,7,5700,8000
8001000528,1,49000,69990
8001000529,1,43500,62000
8001000530,3,21000,29990
8001000531,3,35000,49990
8001000532,3,45500,64990
8001000533,2,39900,56990
8001000534,1,56000,79990
8001000536,5,46900,66990
8001000537,2,58100,82990
8001000538,1,25200,35990
8001000539,3,44100,62990
8001000540,1,40600,57990
8001000541,2,37900,53900
8001000542,1,58100,82990
8001000543,3,58100,82990
8001000544,1,8400,11990
8001000546,3,13300,18900
8001000547,3,37100,52990
8001000548,4,37100,52990
8001000549,3,15400,21990
8001000550,8,12600,17990
8001000551,17,3500,4990
8001000552,28,1700,2300
8001000553,28,2000,2800
8001000554,35,800,1100
8001000555,35,800,1000
8001000557,35,1200,1700
8001000558,12,5600,7900
8001000560,6,12300,17500
8001000561,8,12300,17500
8001000562,4,12300,17500
8001000563,10,4700,6600
8001000564,15,1800,2500
8001000565,8,2600,3700
8001000566,15,1800,2500
8001000567,6,4700,6600
8001000568,9,3600,5000
8001000569,10,4700,6600
8001000570,7,4700,6600
8001000571,10,4500,6400
8001000572,7,4700,6600
8001000573,3,25200,35990
8001000574,3,19300,27500
8001000575,6,7800,11000
8001000576,57,1200,1600
8001000577,28,2400,3300
8001000578,18,3200,4500
8001000579,13,3700,5200
8001000580,26,1900,2600
8001000581,8,5600,7990
8001000582,11,2300,3200
8001000583,28,4900,6900
8001000584,19,3500,4900
8001000585,19,4300,6000
8001000586,38,1600,2200
8001000587,14,3800,5300
8001000588,17,3700,5200
8001000589,34,4000,5700
8001000590,3,9500,13500
8001000591,3,13300,18900
8001000592,2,21000,29990
8001000593,2,25000,35600
8001000594,3,8500,12000
8001000595,1,21500,30700
8001000596,22,2400,3300
8001000597,48,1300,1800
8001000598,24,2700,3800
8001000599,36,1800,2500
8001000600,36,1700,2400
8001000602,3,9100,12990
8001000603,3,18900,26900
8001000604,4,5600,7900
8001000605,2,23800,33990
8001000606,2,15800,22500
8001000607,2,16100,22990
8001000608,1,18200,25990
8001000609,2,18200,25900
8001000610,3,9800,13900
8001000611,2,17500,24990
8001000612,2,15400,21990
8001000613,2,17500,24990
8001000614,3,9800,13990
8001000615,1,23100,32990
8001000616,2,23100,32990
8001000617,33,1500,2000
8001000618,7,3500,4990
8001000619,33,1200,1700
8001000620,14,3100,4400
8001000621,12,4500,6400
8001000622,7,3500,4990
8001000623,14,4200,5990
8001000624,43,2100,2990
8001000625,2,25900,36990
8001000626,13,5300,7500
8001000627,37,2100,2990
8001000628,30,2200,3000
8001000629,7,7700,10990
8001000630,13,5300,7500
8001000631,4,17500,24990
8001000632,2,17500,24990
8001000633,1,35000,49990
8001000634,48,2300,3200
8001000635,8,6300,8990
8001000636,8,6000,8500
8001000637,4,9800,13990
8001000638,3,9800,13990
8001000639,2,21000,29990
8001000640,3,11900,16990
8001000641,7,4900,6990
8001000642,4,14000,19990
8001000643,4,14000,19900
8001000644,4,14700,20990
8001000645,4,12000,17000
8001000646,2,9900,14000
8001000647,16,2800,3990
8001000648,15,1500,2000
8001000649,43,1700,2400
8001000650,14,2800,3900
8001000651,14,2700,3800
8001000652,19,2800,3900
8001000653,8,4800,6800
8001000654,14,4400,6200
8001000655,1,19300,27500
8001000656,4,20300,28990
8001000657,8,6800,9600
8001000658,10,3700,5200
8001300113,1,51100,72990
8001500011,4,13400,19000
9001401083,4,10500,14990
9001401084,4,8400,11990
9001401085,4,11700,16700
9001401086,9,5600,7990
9001401087,8,5600,7990
9001401088,4,10200,14500
9001401089,4,10600,15000
9001401090,4,8800,12500
22000100017,2,14000,19990
22000300044,4,11900,16990
22000300045,14,5600,7990
22000300046,9,9100,12990
22000300047,9,9100,12990
22000300048,3,23100,32990
22000700107,9,4600,6500
22000700108,9,6300,8990
22000700109,2,16100,22990
22000800600,2,34300,48990
22000800601,7,7700,10900
22000800602,2,14700,20990
22000800603,2,18300,26000
22000800604,3,26600,37990
22000800605,2,23100,32990
22000800606,3,28700,40990
22000800607,3,16200,23000
22000800608,4,20300,28990
22000800609,3,25900,36990
22000800610,4,23100,32990
22000800611,14,6300,8990
22000800612,3,46900,66990
22000800613,2,26600,37990
22000800614,1,23100,32990
22000800615,3,13300,18990
22000800616,2,14800,21000
22000800617,4,14800,21000
22000800618,4,22400,31990
22000800619,4,30100,42990
22000800620,4,20300,28900
22000800621,2,47600,67990
22000800622,4,34300,48990
22000800623,4,10500,14990
22000800624,4,11200,15990
22000800625,4,14000,19990
22000800626,4,14000,19990
22000800627,4,15400,21990
22000800628,2,18900,26990
22000800629,2,19600,27990
22000800630,4,10500,14990
22000800631,10,6300,8990
22000800632,9,2900,4000
22000800633,9,6300,8990
22000800634,3,31500,44990
22000800635,2,32900,46990
22000800636,1,35100,50000
22000800637,3,25200,35990
22000800638,3,25200,35990
22000800639,1,23800,33990
22000800640,1,32900,46990
22000800641,2,24500,34990
22000800642,3,18200,25990
22000800643,2,19600,27990
22000800644,4,11200,15900
22000800645,3,12600,17990
22000800646,2,18900,26990
22000800647,2,18200,25990
22000800648,2,23800,33990
22000800649,4,5600,7990
22000800650,4,11900,16990
22000800651,2,28100,40000
22000800652,3,16100,22990
22000800653,6,20300,28990
22000900256,1,105000,149990
22000900257,5,13300,18990
22000900258,8,9100,12990
22000900259,3,21000,29990
22000900261,1,87200,124500
22000900262,1,86800,123990
22000900263,1,161000,229990
22000900264,4,28000,39900
22000900265,4,15400,21900
22001000142,4,11900,16990
22001000143,4,9800,13990
22001000144,3,8400,11990
22001000145,1,23100,32900
22001100143,3,18200,25990
22001100144,7,10500,14990
22001100145,7,10500,14990
22001100146,6,10500,14990
22001100147,7,10500,14990
22001100148,6,11900,16990
22001100149,3,7700,10990
22001100150,1,37100,52990
22001100151,3,23100,32990
22001300409,1,30100,42990
22001400750,8,10200,14500
22001400766,9,4900,6900
22001400767,19,2900,4000
22001400768,28,2100,2990
22001400769,9,4900,6990
22001400770,3,21000,29990
22001400771,3,21000,29990
22001400772,3,18200,25990
22001400773,3,18200,25990
22001400774,2,21000,29990
22001400775,2,23100,32990
22001400776,3,20300,28990
22001400777,4,17500,24990
22001400778,3,12600,17990
22001400779,4,17500,24990
22001400780,4,17500,24990
22001400781,1,45500,64990
22001400782,1,45500,64990
22001400783,2,45200,64500
22001400784,1,28000,39990
22001400785,1,44500,63500
22001400786,1,44500,63500
22001400787,1,44500,63500
22001400788,1,44200,63000
22001400789,1,31500,44990
22001400790,2,30800,43990
22001400791,2,30800,43990
22001400792,1,45200,64500
22001400793,1,43800,62500
22001400794,1,43800,62500
22001400795,1,43800,62500
22001400796,1,43800,62500
22001400797,1,43800,62500
22001400798,1,43800,62500
22001400799,1,43800,62500
22001400800,1,20300,28900
22001400801,3,19600,27990
22001400802,3,14100,20000
22001400803,3,16800,23900
22001400804,2,18200,25990
22001400805,4,18200,25990
22001400806,4,8400,11900
22001400807,14,4100,5800
22001400808,7,5600,7900
22001400809,7,5600,7900
22001400810,7,5600,7900
22001400811,3,16800,23990
22001400812,4,8400,11900
22001400813,3,12600,17990
22001400814,3,16500,23500
22001400815,8,6300,8990
22001400816,3,14700,20990
22001400817,3,8800,12500
22001400818,3,9500,13500
22001400819,1,25900,36990
22001400820,1,17500,24990
22001400821,2,16800,23990
22001400822,2,23800,33990
22001400823,4,9800,13990
22001400824,4,6300,8900
22001400825,3,13400,19000
22001400826,3,12600,17990
22001400827,1,21000,29990
22001400828,3,12600,17990
22001400829,2,19000,27000
22001400830,4,12600,17990
22001400831,4,15400,21990
22001400832,6,11200,15990
22001400833,7,9800,13990
22001400834,4,17500,24990
22001400835,2,18200,25990
22002000160,7,4600,6500
22002000161,7,7700,10990
22002000162,4,10900,15500
22002000163,19,2400,3400
22002000164,19,2600,3600
22002000165,4,13300,18990
22002000166,3,9800,13990
22002000168,4,9800,13990
22002000169,14,2800,3900
22002000170,14,2500,3500
22002000171,1,20300,28900
22002000172,2,16800,23990
22002000173,2,15400,21990
22002000174,3,19600,27990
22002000175,2,24500,34990
22002000176,2,27300,38990
22002000177,2,17600,25000
22002000178,2,21000,29990
22002000179,3,17500,24990
22002000180,3,16100,22900
22002000181,4,8400,11990
22002000182,3,12600,17990
22002000183,3,14700,20990
22002000184,2,20300,28990
22002000185,7,6300,8990
22002000186,7,8400,11990
47000200063,4,12600,17990
47000200064,4,11200,15990
47000600094,10,6000,8500
47000600095,10,6000,8500
47000600096,26,2600,3600
47000600097,12,3500,4900
47000600098,36,1600,2200
47000600099,36,1600,2200
47001100055,12,4600,6500
47001100056,12,4600,6500
47001100057,12,4600,6500
47001100058,12,4600,6500
47001100059,12,4600,6500
47001100060,12,4600,6500
47001100061,12,4600,6500
47001100062,12,4600,6500
47001100063,12,4600,6500
47001100064,12,4600,6500
47001100065,12,4600,6500
47001100066,12,4600,6500
47001100067,12,4600,6500
47001100068,12,4600,6500
47001100069,12,4600,6500
47001100070,6,6500,9200
47001100071,6,6600,9300
47001100072,6,6600,9300
47001100073,6,4700,6600
47001200211,16,2800,3900
47001200212,7,4900,6990
47001200213,6,,14990
47001200214,7,4900,6990
47001200215,3,,14990
47001700122,19,1700,2400
47001700123,18,3200,4500
47001700124,7,6300,8990
47001700125,7,6500,9200
47001700126,1,2400,3300
47001700127,10,4900,6990
47001700128,14,4900,6990
47001700129,14,4900,6990
47001700130,1,10500,14990
47001700131,11,2400,3400
47001700132,2,7000,9990
47001700133,4,8500,12000
47001700134,9,6000,8500
47001700135,23,3500,4900
47001700136,38,1700,2400
47001700137,18,3200,4500
47001700138,19,3200,4500
47001700139,19,3200,4500
47001700140,7,6300,8990
47001700141,19,3300,4600
47001700142,19,3300,4600
47001700143,4,3200,4500
47001700144,12,4700,6700
47001700145,3,13000,18500
47001700146,8,12600,17990
47001700147,8,12600,17990
47001700148,38,1600,2200
47001700149,7,4200,5990
47001700150,9,4200,5990
47001700151,9,4200,5900
47001700152,9,41300,58990
5000800251,1,319990,374990
5000900818,2,,21990
5000900853,1,,25990
5000900857,1,,36990
5000500081,4,,84900
3000200462,263,,8900
3000200463,379,,3400
3000200464,371,,7900
3000200465,364,,6900
3000200466,371,,5400
3000200467,362,,3900
3000200468,340,,5900
3000200469,340,,2400
3000200470,360,,1500
3000200471,321,,3500
3000200472,377,,4200
3000200473,383,,2000
3000200474,384,,4200
3000200475,387,,2000
3000200476,390,,4400
3000200477,379,,2400
3000200478,368,,2200
3000200479,388,,4400
3000200480,386,,11900
3000200481,364,,4900
3000200482,381,,3500
3000200483,352,,2500
3000200484,380,,6500
3000200485,378,,2900
3000200486,354,,1400
3000600368,377,,11900
5000400012,1,,629990
5000400100,2,,629990
5000400140,1,,1049990
5000400144,1,,609990
5000400260,1,,1049990
5000400334,1,,609900
5000400363,1,,1049990
5000400367,1,,629990
5000400368,1,,609900
5000800115,1,,419990
5000800116,1,,449990
5000800117,2,,519990
5000800155,1,,419990
5000800156,1,,449990
5000800157,3,,519990
5000800214,1,,419990
5000800230,1,,519990
5000800232,1,,449990
5000800233,1,,519990
11000100078,14,,8500
11000100082,1,,6300
11000100087,15,,9500
54000100001,34,,74000
54000100002,21,,83290
54000100004,1,,76650
54000100007,5,,73050
54000100008,40,,60600
54000100015,1,,53720
54000100016,1,,113500
54000100040,5,,50500
54000100043,12,,47550
54000300042,23,,16950
54000300043,11,,20370
54000300053,16,,16930
54000300160,4,,22710
10000400012,1,,722800
10000400054,1,,369600
10000400068,1,,1067450
10000400104,1,,315700
10000400107,1,,340200
10000400140,1,,122800
10000400170,1,,623900
